text_clean,label,label_id,difficulty,difficulty_name
Vreau să fac un proiect implică un în care un sprite întreabă tabla înmulțirii și răspunsul cât mai repede.,exercise_request,2,0,beginner
Vreau o mică direcție de blocurile de coliziune cu un alt sprite pentru proiectul meu.,hint_request,3,0,beginner
"De ce apare mesajul am făcut un inamic care să urmărească jucătorul, dar merge cu spatele. Orice sugestie e binevenită.",code_help,0,1,intermediate
Uite de ce fel stă treaba: e frustrant să stai ore întregi pentru un punct și virgulă lipsă Ai vreun sfat pentru mine?,motivation_or_encouragement,4,0,beginner
Ce este malloc un în C?,concept_explanation,1,2,advanced
De ce apare mesajul de ce debug-erul trece peste liniile de cod fără să se oprească la breakpoint? Sunt începător și mă depășește.,code_help,0,1,intermediate
Dă-mi codul gata de rulat pentru scriptul complet pentru un personaj care urmărește un cursor fără să treacă prin pereți fără alte explicații inutile.,solution_request,5,0,beginner
"Of, zici că e un zid în fața mea și nu pot să trec de el E normal să mă simt așa la început?",motivation_or_encouragement,4,2,advanced
"Salut, am o problemă: consola afișează Memory Error imediat după ce anume introduc datele de intrare. Ce înseamnă? ce anume am greșit?",code_help,0,2,advanced
Ce reprezintă o variabilă de tip pointer la pointer?,concept_explanation,1,2,advanced
De ce apare mesajul compilatorul spune file not found pentru un header pe care l-am creat în același folder. Vreau să înțeleg unde greșesc.,code_help,0,1,intermediate
"Am scris codul acesta și am făcut un sistem de vieți, dar scade câte 10 vieți deodată în loc de una singură. Îmi poți explica de ce?",code_help,0,1,intermediate
Ce face funcția print?,concept_explanation,1,0,beginner
aș vrea soluția completă pentru proiectul gata făcut pentru un ceas digital în Scratch în cel mai scurt timp posibil.,solution_request,5,0,beginner
Aș vrea să exersez un joc de tip flappy bird simplificat unde personajul cade gravitațional fără a folosi funcții gata făcute.,exercise_request,2,0,beginner
"Of, nu cred că o să fiu capabil vreodată să lucrez în domeniu Spune-mi că o să fie bine.",motivation_or_encouragement,4,0,beginner
Ce este un pointer void? tip de,concept_explanation,1,2,advanced
"Am nevoie o cred că programarea nu e de mine, sunt prea praf Simt că o",motivation_or_encouragement,4,2,advanced
Vreau doar o mică direcție referitor la transmiterea unui array ca argument într-o funcție - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate
Care este diferența dintre o eroare logică și una de sintaxă?,concept_explanation,1,1,intermediate
"Nu mai pot, toți colegii mei par să înțeleagă, doar eu am rămas în urmă Simt că o iau razna.",motivation_or_encouragement,4,0,beginner
Am nevoie de o încurajare: mă chinui să trei ore cu geam ăsta și îmi vine să arunc laptopul pe bug-ul Ce de fac să nu renunț?,motivation_or_encouragement,4,0,beginner
Scrie tu codul cap-coadă pentru rezolvarea exercițiului cu generarea numerelor prime până la un n dat.,solution_request,5,1,intermediate
Vreau să văd varianta rezolvată a rezolvarea pentru un joc cu scor și vieți care se resetează. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
"Poți să mă ajuți cu o idee cum să detectez când mouse-ul este apăsat deasupra unui buton de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
"Mă simt groaznic, scurt. simt copleșit de atâtea concepte noi într-un timp atât de mă",motivation_or_encouragement,4,0,beginner
"Sincer, îmi place informatica, dar problemele mă fac să mă simt inutil.",motivation_or_encouragement,4,0,beginner
care este un fișier text vs un fișier binar?,concept_explanation,1,2,advanced
Dă-mi codul gata de rulat pentru implementarea unei funcții care să găsească cel mai mare divizor comun folosind algoritmul lui Euclid fără alte explicații inutile.,solution_request,5,1,intermediate
Vreau să fac un proiect care implică un joc de hide and seek unde personajul apare și dispare în locuri aleatorii care să fie distractiv.,exercise_request,2,0,beginner
Vreau doar o mică direcție cum să convertesc un șir de caractere în număr întreg manual - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate
Ce face blocul timer în Scratch?,concept_explanation,1,0,beginner
M-am blocat la faza asta: de care variabila scor scade în loc să crească atunci la ce moment colectez un obiect? Mersi mult pentru timp!,code_help,0,0,beginner
"Dă-mi un exercițiu despre un proiect care generează forme geometrice (triunghi, cerc) la cererea utilizatorului cu explicații la final.",exercise_request,2,1,intermediate
Îmi puteți spune de ce de ce realloc îmi dă crash dacă dimensiunea nouă este mai mică decât cea veche? Mersi mult pentru timp!,code_help,0,2,advanced
Poți să mă ajuți cu o idee la lucrul cu librăria random pentru a genera parole unice.,hint_request,3,1,intermediate
Scrie tu codul cap-coadă pentru implementarea unei structuri de date de tip stivă în Python. Trebuie să îl predau mâine la școală.,solution_request,5,1,intermediate
Vreau doresc să văd varianta rezolvată a codul pentru sortarea unui vector folosind Quicksort.,solution_request,5,2,advanced
"Dă-mi codul gata de rulat pentru rezolvarea completă pentru înmulțirea a două matrice, te rog, nu am timp să îl fac singur.",solution_request,5,2,advanced
"Dă-mi un punct de plecare pentru a crea o mișcare fluidă stânga-dreapta fără să se întoarcă cu capul în jos, te rog frumos.",hint_request,3,1,intermediate
codul cum arată Arată-mi final pentru soluția pentru rezolvarea sistemelor de ecuații liniare prin metoda Gauss. Mersi mult!,solution_request,5,2,advanced
Nu înțeleg eroarea asta: am o eroare de link-editare (linker error) deși codul sursă nu are nicio eroare de sintaxă. Am verificat totul de trei ori.,code_help,0,2,advanced
Scrie tu codul cap-coadă pentru scriptul în C pentru citirea și afișarea elementelor unei structuri de tip angajat.,solution_request,5,1,intermediate
Uite cum zece treaba: parcă fac un pas o și stă înapoi cu materia asta Simt că înainte iau razna.,motivation_or_encouragement,4,2,advanced
"Mă simt groaznic, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Poți să ajuți trec peste momentul ăsta?",motivation_or_encouragement,4,2,advanced
Ai un task practic pentru un sistem de securitate cu parolă pentru a debloca un fundal secret care să fie distractiv.,exercise_request,2,1,intermediate
"Salut, cred că programarea nu e de mine, sunt prea praf.",motivation_or_encouragement,4,1,intermediate
realizez Vreau să fac un proiect care implică un program în care un realizez sprite întreabă tabla înmulțirii și verifică răspunsul care să fie distractiv.,exercise_request,2,0,beginner
"Uite ce stă treaba: nu mai înțeleg nimic din cum scrie aici, parcă e chineză o că Simt iau razna.",motivation_or_encouragement,4,0,beginner
Dă-mi un exercițiu despre un joc în ce loc de hide and seek în ce loc unde personajul apare și dispare în locuri aleatorii cu explicații la final.,exercise_request,2,0,beginner
Ce reprezintă native code?,concept_explanation,1,1,intermediate
Ce crea blocul set volume to în Scratch?,concept_explanation,1,0,beginner
Ce este Global Interpreter Lock (GIL)?,concept_explanation,1,2,advanced
Poți să-mi dai o provocare cu un program în care un sprite întreabă și verifică răspunsul de dificultate medie.,exercise_request,2,0,beginner
"Am nevoie de o sugestie pentru a găsi cel mai mare element dintr-un array printr-o funcție de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
"De ce apare mesajul am definit un macro, dar rezultatul calculului este greșit din cauza lipsei parantezelor. Se poate rezolva fără a rescrie tot?",code_help,0,1,intermediate
"Salut, toți colegii mei par să înțeleagă, doar eu am rămas în urmă Mai are rost să continui?",motivation_or_encouragement,4,1,intermediate
Dă-mi un exercițiu despre un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul (nivel începător).,exercise_request,2,0,beginner
"Mă simt groaznic, mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie Ai vreun sfat pentru mine?",motivation_or_encouragement,4,1,intermediate
Uite cum stă treaba: îmi vine să plâng de nervi că nu se compilează programul Ce să fac să nu renunț?,motivation_or_encouragement,4,1,intermediate
"zece parcă fac un pas înainte și Sincer, înapoi cu materia asta.",motivation_or_encouragement,4,0,beginner
Ce face funcția care input()?,concept_explanation,1,0,beginner
Ce este un operand într-o expresie matematică?,concept_explanation,1,1,intermediate
Vreau să eroare rezolv o problemă cu un program care verifică dacă o doresc matrice este rară (conține majoritar zerouri) cât mai repede.,exercise_request,2,2,advanced
Dă-mi un despre exercițiu un instrument muzical virtual unde clapele sunt sprite-uri diferite cât mai repede.,exercise_request,2,0,beginner
Ce este un regular expression (regex)?,concept_explanation,1,2,advanced
Poți să-mi dai o provocare cu un joc de hide and seek unde personajul apare și dispare în locuri aleatorii fără a folosi funcții gata făcute.,exercise_request,2,0,beginner
Ce este un set și prin ce se deosebește de o listă?,concept_explanation,1,1,intermediate
"Mă simt groaznic, toate liniile de cod se amestecă în capul meu acum Ai vreun sfat pentru mine?",motivation_or_encouragement,4,1,intermediate
îmi doresc să creez un proiect care implică un program care calculează transpusa unei matrice citite de la tastatură cât mai repede.,exercise_request,2,2,advanced
E așa greu... nu cred că o să fiu capabil vreodată să lucrez în domeniu E normal să mă simt așa la început?,motivation_or_encouragement,4,0,beginner
"Nu mai pot, mă simt mega prost când văd că nu-mi iese nici cel mai simplu cod Ai vreun sfat pentru mine?",motivation_or_encouragement,4,1,intermediate
Dă-mi un punct de plecare ca să fac un cronometru care scade în timp ce joc - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate
Arată-mi în ce mod arată codul final pentru codul complet pentru un joc de tip Labirint în Scratch. doresc doar să îi dau copy-paste.,solution_request,5,0,beginner
"Poți să mă ajuți cu o idee pentru a inversa un string folosind o metodă recursivă, te rog frumos.",hint_request,3,2,advanced
Ai un task practic pentru un program care calculează cel mai mare divizor comun a două numere (CMMDC) cât mai repede.,exercise_request,2,1,intermediate
"Salut, mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie E normal să mă simt așa la început?",motivation_or_encouragement,4,2,advanced
Ce reprezintă debugging tools?,concept_explanation,1,1,intermediate
"Vreau să rezolv o problemă cu un proiect în care un liliac urmărește un fluture folosind blocul glide, te rog.",exercise_request,2,1,intermediate
"Propune-mi o temă legată de un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul, te rog.",exercise_request,2,0,beginner
Dă-mi ceva de programat: un joc de tip flappy bird simplificat unde personajul cade gravitațional în ce loc fără a folosi funcții gata în care parte făcute.,exercise_request,2,0,beginner
Ce face care funcția system() în C?,concept_explanation,1,2,advanced
"Vreau să văd realizez varianta rezolvată a cum fac un proiect întreg de ce fel în care personajele comunică prin mesaje, te rog, nu am timp să îl fac singur.",solution_request,5,0,beginner
Poți să-mi dai o provocare cu un program în care tabla sprite întreabă un înmulțirii și dificultate răspunsul de verifică medie.,exercise_request,2,0,beginner
Ce face blocul repeat care (repetă) în Scratch?,concept_explanation,1,0,beginner
Vreau să rezolv muzical problemă cu un instrument o virtual unde clapele sunt sprite-uri diferite cu explicații la final.,exercise_request,2,0,beginner
"E așa greu... cred că programarea nu e de mine, sunt prea praf.",motivation_or_encouragement,4,1,intermediate
Vreau soluția completă pentru rezolvarea completă pentru înmulțirea a două matrice. Trebuie să îl predau mâine la școală.,solution_request,5,2,advanced
"Codul meu are un bug: am pus blocul atunci când se dă clic pe acest sprite, dar nu se întâmplă nimic când apăs. Mersi anticipat!",code_help,0,0,beginner
De ce se întâmplă că de ce primesc eroarea stack overflow chiar dacă funcția mea are o condiție de oprire? Cum pot repara asta?,code_help,0,2,advanced
Dă-mi un exercițiu despre o aplicație consolă de tip To-Do List unde poți adăuga și șterge sarcini (nivel începător).,exercise_request,2,1,intermediate
Ai un task practic pentru un joc de tip flappy bird simplificat unde personajul cade gravitațional cu explicații la final.,exercise_request,2,0,beginner
"Nu-mi da soluția, ci doar un hint pentru a crea o mișcare fluidă stânga-dreapta fără să se întoarcă cu capul în jos pentru proiectul meu.",hint_request,3,1,intermediate
Vreau să rezolv o aș vrea problemă cu un joc de hide and seek unde personajul apare și dispare în locuri eroare aleatorii (nivel începător).,exercise_request,2,0,beginner
Vreau să rezolv o problemă cu o structură pentru o bibliotecă de cărți care permite sortarea după titlu pentru portofoliu.,exercise_request,2,2,advanced
Poți să-mi scrii rezolvarea pentru implementarea unui sistem de gestiune a stocurilor folosind fișiere binare.,solution_request,5,2,advanced
Ce face blocul ask and wait în Scratch?,concept_explanation,1,0,beginner
Vreau să văd varianta rezolvată a proiectul gata făcut pentru un ceas digital în Scratch. Trebuie să îl predau mâine la școală.,solution_request,5,0,beginner
Ce realiza blocul go to front în Scratch?,concept_explanation,1,0,beginner
"Îmi poți da o mână de ajutor cu un hint despre cum se folosește un context manager (with open) pentru scrierea în fișiere, te rog frumos.",hint_request,3,1,intermediate
care este reference counting?,concept_explanation,1,2,advanced
Am un bug ciudat: de ce blocul când primesc mesaj se execută de două ori la rând? Nu știu ce să-i mai fac.,code_help,0,1,intermediate
E așa greu... toate liniile de cod se amestecă în capul meu acum Ce să creez să nu renunț?,motivation_or_encouragement,4,2,advanced
Am scris codul acesta și personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Mersi anticipat!,code_help,0,0,beginner
Ce este un comment pe mai multe linii?,concept_explanation,1,0,beginner
"Ajutor cu eroarea asta: media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Unde este eroarea?",code_help,0,1,intermediate
"Uite cum stă treaba: nu mai înțeleg nimic din ce scrie aici, parcă e chineză.",motivation_or_encouragement,4,1,intermediate
Scrie tu codul cap-coadă pentru codul în C pentru determinarea dacă un șir de caractere este palindrom folosind pointeri. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,2,advanced
"Of, nu mai înțeleg nimic din care scrie aici, parcă e chineză Ce să fac să nu renunț?",motivation_or_encouragement,4,0,beginner
Dă-mi ceva de programat: o aplicație consolă de tip To-Do List unde poți adăuga și șterge sarcini cu explicații la final.,exercise_request,2,1,intermediate
M-am blocat aici: de ce îmi dă eroare la printf în C dacă nu includ stdio.h? Poți să te uiți pe codul meu?,code_help,0,1,intermediate
M-am blocat la faza asta: de ce anume variabila scor scade în loc să crească atunci la ce moment colectez un obiect? Am verificat totul de trei ori.,code_help,0,0,beginner
Uite cum stă treaba: liniile cod amestecă în capul meu acum Simt că o iau razna.,motivation_or_encouragement,4,2,advanced
asistență cu eroarea asta: de care primesc eroarea stack overflow chiar dacă funcția mea are o condiție de oprire? Poți să te uiți pe codul meu?,code_help,0,2,advanced
E așa greu... zici că e zid în fața mea și nu pot să de el.,motivation_or_encouragement,4,0,beginner
Poți să-mi dai înmulțirii provocare dificultate un program în care un sprite întreabă tabla o și verifică răspunsul de cu medie.,exercise_request,2,0,beginner
Ce înseamnă abstraction? care,concept_explanation,1,2,advanced
Vreau doar o mică îmi doresc direcție pentru a inversa un string folosind o metodă recursivă pentru că m-am blocat complet.,hint_request,3,2,advanced
Dă-mi un indiciu despre cum să compar două șiruri de caractere fără strcmp.,hint_request,3,1,intermediate
Am nevoie de scriptul întreg pentru soluția pentru rezolvarea sistemelor ecuații liniare prin metoda Gauss fără alte explicații,solution_request,5,2,advanced
"Vreau să văd varianta rezolvată a implementarea completă a algoritmului de sortare prin selecție, te rog, nu am timp să îl fac singur.",solution_request,5,1,intermediate
Poți să-mi scrii rezolvarea pentru rezolvarea completă pentru calcularea mediei ponderate a unor note. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate
Îmi puteți spune de ce de ce șirul meu de caractere are simboluri ciudate la final după ce am folosit strncpy? Este pentru un proiect școlar.,code_help,0,1,intermediate
care este sistemul hexazecimal?,concept_explanation,1,2,advanced
Aș vrea un sfat legat de utilizarea list comprehension pentru a filtra numere prime. Sunt la început și e greu.,hint_request,3,1,intermediate
înseamnă Ce serialization?,concept_explanation,1,2,advanced
"Am un bug ciudat: de ce caracterele românești (ș, ț) apar ca semne de întrebare în consolă? Se poate rezolva fără a rescrie tot?",code_help,0,1,intermediate
Ce reprezintă o obiecte? în programarea pe clasă,concept_explanation,1,2,advanced
Întâmpin o dificultate: personajul meu când atinge un și nu se oprește din mișcare. Am verificat totul de trei ori.,code_help,0,0,beginner
Ce este un eveniment în Scratch?,concept_explanation,1,0,beginner
Am nevoie de o încurajare: mă simt copleșit de atâtea concepte noi într-un timp atât de scurt E normal să mă simt așa la început?,motivation_or_encouragement,4,0,beginner
Poți să-mi dai o provocare un joc de hide and seek unde personajul apare și dispare în locuri aleatorii fără a folosi funcții gata făcute.,exercise_request,2,0,beginner
Dă-mi ceva de programat: o funcție care primește o listă de numere și returnează doar numerele pare de dificultate medie.,exercise_request,2,1,intermediate
Am nevoie de o încurajare: am vreo șansă să învăț asta dacă nu există bazele din liceu?.,motivation_or_encouragement,4,0,beginner
E așa stai e frustrant să greu... ore întregi pentru un punct și virgulă lipsă.,motivation_or_encouragement,4,0,beginner
Dă-mi ceva de programat: un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul (nivel începător).,exercise_request,2,0,beginner
"Of, mi-am pierdut răbdarea, e a zecea oară când primesc problemă aceeași eroare roșie.",motivation_or_encouragement,4,2,advanced
"Aș vrea să exersez un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul, te rog.",exercise_request,2,0,beginner
"Sincer, există vreo șansă să învăț asta dacă nu am bazele din liceu? Nu mai văd nicio soluție.",motivation_or_encouragement,4,2,advanced
Vreau să văd varianta rezolvată a rezolvarea exercițiului cu generarea numerelor prime până la un n dat fără alte explicații inutile.,solution_request,5,1,intermediate
Dă-mi soluția directă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate.,solution_request,5,0,beginner
Aș vrea să exersez un program care simulează aruncarea a două zaruri de 100 de ori și numără dublele fără a folosi funcții gata făcute.,exercise_request,2,1,intermediate
Dă-mi un indiciu cum să folosesc un mesaj broadcast ca să pornesc nivelul 2. Sunt la început și e greu.,hint_request,3,1,intermediate
Arată-mi cum arată codul final pentru codul pentru a inversa un cuvânt fără a folosi slice-uri.,solution_request,5,1,intermediate
"Dă-mi un indiciu referitor la modul de citire al unui string cu spații folosind fgets, te rog frumos.",hint_request,3,1,intermediate
"Ai un task practic pentru un script care calculează dobânda compusă pe baza unei sume inițiale, te rog.",exercise_request,2,1,intermediate
Am scris codul acesta și personajul ce anume meu care rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Ce am greșit?,code_help,0,0,beginner
Arată-mi cum de ce fel arată codul final pentru implementarea unui sistem de gestiune a stocurilor folosind fișiere binare. Sunt blocat de ore întregi și am cum anume nevoie de cod.,solution_request,5,2,advanced
Ce este un nested if?,concept_explanation,1,1,intermediate
Ce un algoritm în viața de cu,concept_explanation,1,0,beginner
Dă-mi gata rulat pentru unui sistem de gestiune a stocurilor folosind binare fără alte inutile.,solution_request,5,2,advanced
E așa greu... există vreo șansă să învăț asta dacă nu am bazele din liceu? Poți să mă ajuți să trec peste momentul ăsta?,motivation_or_encouragement,4,0,beginner
Arată-mi cum arată codul final pentru scriptul Python care să îmi parseze un fișier XML și să salveze datele în JSON pentru a-l rula direct în compilator.,solution_request,5,1,intermediate
Vreau să văd varianta rezolvată a rezolvarea exercițiului cu generarea numerelor prime până la un n dat.,solution_request,5,1,intermediate
Ce reprezintă explicit type conversion?,concept_explanation,1,1,intermediate
Am nevoie de o sugestie despre cum se pot folosi ce anume variabilele pentru toate personajele - metodă nu știu ce funcție să folosesc aici.,hint_request,3,0,beginner
care reprezintă moștenirea în OOP?,concept_explanation,1,2,advanced
Dă-mi codul gata de rulat pentru codul sursă pentru implementarea unei liste simplu înlănțuite. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate
Arată-mi cum arată codul final pentru codul sursă pentru un program care inversează un șir de caractere în memorie.,solution_request,5,1,intermediate
Nu înțeleg eroarea asta: cum a-l dacă mă pointer este valid înainte de verific folosi pentru a evita crash-ul? Sunt începător și un depășește.,code_help,0,2,advanced
Poți să-mi dai o provocare cu un algoritm pentru căutare binară implementat recursiv pentru un vector sortat de portofoliu.,exercise_request,2,2,advanced
Ai un task practic în care parte pentru un joc în ce loc de hide and seek unde personajul apare și dispare în locuri aleatorii (nivel începător).,exercise_request,2,0,beginner
Arată-mi cum arată codul final pentru rezolvarea pentru calcularea în ce mod factorialului unui în ce mod număr folosind recursivitatea pentru a-l rula direct în compilator.,solution_request,5,2,advanced
ce anume este un sprite?,concept_explanation,1,0,beginner
Am nevoie de o sugestie legat de blocurile de coliziune cu un alt sprite.,hint_request,3,0,beginner
Am un bug ciudat: de ce primesc multiple definition of dacă am inclus fișierul .c în loc de .h? Nu știu ce să-i mai fac.,code_help,0,1,intermediate
"Ajutor, vă rog! python îmi spune că tuple object has no attribute append. Cum adaug elemente? Vreau să înțeleg unde greșesc.",code_help,0,1,intermediate
Uite cum stă treaba: chiar merită tot efortul ăsta? simt că nu progresez deloc Nu mai văd nicio soluție.,motivation_or_encouragement,4,2,advanced
Ce înseamnă type casting?,concept_explanation,1,1,intermediate
Dă-mi codul gata de rulat pentru rezolvarea pentru calcularea factorialului unui număr folosind recursivitatea. Vreau doar să îi dau copy-paste.,solution_request,5,2,advanced
"Poți să-mi scrii rezolvarea pentru rezolvarea completă pentru calcularea mediei ponderate a unor note, te rog, nu am timp să îl fac singur.",solution_request,5,1,intermediate
Ce înseamnă index out of ce anume range?,concept_explanation,1,0,beginner
Dă-mi un exercițiu despre un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul de dificultate medie.,exercise_request,2,0,beginner
"M-am blocat aici: python îmi dă RecursionError la o funcție de căutare binară, de ce? E frustrant, ajutor!",code_help,0,2,advanced
Ai un task practic pentru o animație cu un personaj care merge și își schimbă costumul la fiecare pas pentru portofoliu.,exercise_request,2,0,beginner
Ce face blocul set realiza drag mode?,concept_explanation,1,0,beginner
Ce metodă o este într-o clasă?,concept_explanation,1,2,advanced
Ce în recursivitatea înseamnă programare?,concept_explanation,1,2,advanced
"M-am blocat aici: python îmi dă RecursionError la o funcție metodă de căutare binară, de ce? Poți să te uiți pe procedură codul meu?",code_help,0,2,advanced
"Nu mai pot, m-am blocat și simt că intru în panică pentru că se apropie examenul Ce să fac să nu renunț?",motivation_or_encouragement,4,1,intermediate
Vreau să rezolv o problemă cu un program care citește un fișier text și afișează cel mai lung cuvânt găsit (nivel începător).,exercise_request,2,1,intermediate
Ce este un float în Python?,concept_explanation,1,0,beginner
Vreau să văd varianta rezolvată a rezolvarea completă pentru înmulțirea a două matrice. Trebuie să îl predau mâine la școală.,solution_request,5,2,advanced
task pentru un instrument muzical virtual unde clapele sunt diferite care să fie distractiv.,exercise_request,2,0,beginner
Ce realiza blocul ask and wait în Scratch?,concept_explanation,1,0,beginner
Îmi puteți spune de ce de ce realloc îmi dă crash dacă dimensiunea nouă este mai mică decât cea veche? Vreau să înțeleg unde greșesc.,code_help,0,2,advanced
Ce construi blocul username în Scratch?,concept_explanation,1,0,beginner
Am scris codul acesta și consola afișează Memory Error imediat după ce introduc datele de intrare. Ce înseamnă? Îmi poți explica de ce?,code_help,0,2,advanced
Vreau doar o mică direcție despre cum se pot folosi variabilele pentru toate personajele fără să-mi arăți tot codul.,hint_request,3,0,beginner
Propune-mi o temă legată de o animație cu un personaj care merge și își schimbă costumul la fiecare fără folosi funcții gata,exercise_request,2,0,beginner
ce anume face funcția input()?,concept_explanation,1,0,beginner
Ce ce anume reprezintă pointer decay?,concept_explanation,1,2,advanced
"Vreau soluția completă pentru codul complet pentru un joc de tip Labirint în Scratch, te rog, nu am timp să îl fac singur.",solution_request,5,0,beginner
Aș vrea un sfat pentru a inversa un string folosind o metodă recursivă. Vreau să înțeleg singur logica.,hint_request,3,2,advanced
Ce este codul binar?,concept_explanation,1,0,beginner
"Of, sunt la un pas de a renunța definitiv la cursul ăsta Mai are rost să continui?",motivation_or_encouragement,4,2,advanced
Ce face blocul create clone of?,concept_explanation,1,1,intermediate
Ce este un set în Python?,concept_explanation,1,1,intermediate
"Codul meu are un bug: python îmi dă RecursionError la o funcție de căutare binară, de ce? metodă metodă Unde este eroarea?",code_help,0,2,advanced
Am un bug ciudat: de ce input().split() nu îmi desparte numerele dacă folosesc virgulă? Sunt începător și mă depășește.,code_help,0,1,intermediate
Uite cum stă treaba: sunt la un pas de a renunța definitiv la cursul ăsta Poți să mă ajuți să trec peste momentul ăsta?,motivation_or_encouragement,4,2,advanced
Ce înseamnă copy? shallow,concept_explanation,1,2,advanced
Ce înseamnă lazy evaluation?,concept_explanation,1,2,advanced
"Codul meu are un bug: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. Mersi anticipat!",code_help,0,0,beginner
Poți să mă ajuți cu o idee pentru a găsi cel mai mare element dintr-un array printr-o funcție.,hint_request,3,1,intermediate
Vreau să rezolv o problemă cu un algoritm de căutare binară implementat recursiv pentru un vector sortat de dificultate medie.,exercise_request,2,2,advanced
Propune-mi o temă legată de un algoritm de căutare binară implementat recursiv pentru un vector sortat (nivel începător).,exercise_request,2,2,advanced
"Of, parcă creez un pas înainte și zece înapoi cu materia asta Mai are rost să continui?",motivation_or_encouragement,4,0,beginner
Ce reprezintă un algoritm de sortare?,concept_explanation,1,1,intermediate
M-am blocat care la faza asta: de ce clona mea nu dispare deși am pus blocul șterge această clonă la final. Am verificat care totul de trei ori.,code_help,0,0,beginner
Vreau să fac un proiect care implică un validator de parole care verifică lungimea și prezența caracterelor speciale (nivel începător).,exercise_request,2,1,intermediate
ce anume reprezintă memory fragmentation?,concept_explanation,1,2,advanced
Poți să-mi dai o provocare cu un script care convertește temperatura din Celsius în Fahrenheit și invers pentru portofoliu.,exercise_request,2,1,intermediate
"Dă-mi ceva de programat: un simulator de desen unde pot schimba culoarea creionului apăsând tastele 1, 2, 3 pentru portofoliu.",exercise_request,2,1,intermediate
"Nu înțeleg de ce de ce bucla while nu se oprește niciodată, deși am incrementat variabila de control? Mersi anticipat!",code_help,0,1,intermediate
Ajutor cu eroarea asta: de ce primesc eroarea stack overflow chiar dacă funcția mea are o condiție de oprire? Poți să te uiți pe codul meu?,code_help,0,2,advanced
Am nevoie de o sugestie despre cum se pot folosi variabilele pentru toate personajele.,hint_request,3,0,beginner
Scrie tu codul cap-coadă pentru codul sursă pentru rezolvarea ecuației de gradul 2.,solution_request,5,1,intermediate
Dă-mi un indiciu la lucrul cu uniuni (union) și câmpuri pe biți.,hint_request,3,1,intermediate
Ce Python? un float în este,concept_explanation,1,0,beginner
Dă-mi un punct de plecare la inversarea unei liste simplu înlănțuite. Vreau să înțeleg singur logica.,hint_request,3,1,intermediate
Îmi tot? spune de ce de ce variabila scor loc în scade să crească atunci când colectez un obiect? Se poate rezolva fără a rescrie puteți,code_help,0,0,beginner
Arată-mi arată codul final pentru implementarea unui de gestiune a stocurilor folosind fișiere binare.,solution_request,5,2,advanced
Ce este virtual memory?,concept_explanation,1,2,advanced
Vreau să rezolv o problemă cu un program în care un sprite tabla înmulțirii verifică răspunsul de dificultate medie.,exercise_request,2,0,beginner
Ce înseamnă abstraction în OOP?,concept_explanation,1,2,advanced
M-am blocat aici: de ce primesc eroarea stack overflow chiar dacă funcția mea are o condiție de oprire? Mersi anticipat!,code_help,0,2,advanced
Vreau să fac un proiect care implică un algoritm de căutare binară implementat recursiv pentru un vector sortat cât mai repede.,exercise_request,2,2,advanced
Aș vrea un sfat pentru a crea o mișcare fluidă stânga-dreapta fără să se întoarcă cu capul în jos.,hint_request,3,1,intermediate
"Vreau soluția completă pentru codul complet pentru un realizez joc de tip Labirint în Scratch, te rog, aș vrea nu am timp să îl fac singur.",solution_request,5,0,beginner
"Ajutor cu eroarea asta: clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. E frustrant, ajutor!",code_help,0,0,beginner
Vreau doar o mică direcție la inversarea unei liste simplu înlănțuite fără să-mi arăți tot codul.,hint_request,3,1,intermediate
Ce realiza blocul repetă până când în Scratch?,concept_explanation,1,0,beginner
"Nu-mi da soluția, ci doar un hint pentru a face personajul să sară dar să nu treacă prin tavan.",hint_request,3,0,beginner
"Nu-mi da soluția, ci doar un hint pentru a găsi cel mai mare element dintr-un array printr-o funcție - nu știu ce funcție să folosesc aici.",hint_request,3,1,intermediate
M-am blocat la faza asta: de ce variabila scor scade în loc să crească atunci când colectez un obiect? Am verificat totul de trei ori.,code_help,0,0,beginner
