text_clean,label,label_id,difficulty,difficulty_name,augmented,original_text
Dă-mi un exercițiu despre un program și care un sprite întreabă tabla înmulțirii în verifică răspunsul de dificultate medie.,exercise_request,2,0,beginner,True,Dă-mi un exercițiu despre un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul de dificultate medie.
Ce timer în Scratch?,concept_explanation,1,0,beginner,True,Ce face blocul timer în Scratch?
Am nevoie de o sugestie despre cum se pot folosi de ce fel variabilele pentru toate personajele pentru proiectul meu.,hint_request,3,0,beginner,True,Am nevoie de o sugestie despre cum se pot folosi variabilele pentru toate personajele pentru proiectul meu.
Am nevoie de o toate despre cum se pot folosi variabilele pentru sugestie personajele pentru proiectul meu.,hint_request,3,0,beginner,True,Am nevoie de o sugestie despre cum se pot folosi variabilele pentru toate personajele pentru proiectul meu.
Propune-mi o temă seek de un joc de hide and legată unde personajul apare și dispare locuri în aleatorii pentru portofoliu.,exercise_request,2,0,beginner,True,Propune-mi o temă legată de un joc de hide and seek unde personajul apare și dispare în locuri aleatorii pentru portofoliu.
Propune-mi o temă legată în ce loc de un joc de în ce loc hide and seek unde personajul apare și dispare în locuri aleatorii pentru portofoliu.,exercise_request,2,0,beginner,True,Propune-mi o temă legată de un joc de hide and seek unde personajul apare și dispare în locuri aleatorii pentru portofoliu.
Ce crea blocul timer în Scratch?,concept_explanation,1,0,beginner,True,Ce face blocul timer în Scratch?
"E așa greu... rămas colegii mei par să înțeleagă, doar eu am toți în urmă.",motivation_or_encouragement,4,0,beginner,True,"E așa greu... toți colegii mei par să înțeleagă, doar eu am rămas în urmă."
Aș vrea un sfat de blocurile de coliziune un alt sprite - nu ce funcție să folosesc aici.,hint_request,3,0,beginner,True,Aș vrea un sfat legat de blocurile de coliziune cu un alt sprite - nu știu ce funcție să folosesc aici.
Aș vrea un sfat legat de blocurile de coliziune cu un alt sprite - nu pricep ce rutină să folosesc aici.,hint_request,3,0,beginner,True,Aș vrea un sfat legat de blocurile de coliziune cu un alt sprite - nu știu ce funcție să folosesc aici.
Ce face blocul touching construi color în Scratch?,concept_explanation,1,0,beginner,True,Ce face blocul touching color în Scratch?
ce anume face blocul touching color în Scratch?,concept_explanation,1,0,beginner,True,Ce face blocul touching color în Scratch?
Vreau doar o direcție mică despre cum se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.,hint_request,3,0,beginner,True,Vreau doar o mică direcție despre cum se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.
aș vrea doar o mică direcție despre cum se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.,hint_request,3,0,beginner,True,Vreau doar o mică direcție despre cum se pot folosi variabilele pentru toate personajele pentru că m-am blocat complet.
Ce reprezintă un tip de întreg date (int)?,concept_explanation,1,0,beginner,True,Ce reprezintă un tip de date întreg (int)?
Ce reprezintă un tip de date întreg (int)? ce anume,concept_explanation,1,0,beginner,True,Ce reprezintă un tip de date întreg (int)?
"Vreau să realizez un proiect care implică un joc de hide and seek în care parte personajul apare și dispare în locuri aleatorii, te rog.",exercise_request,2,0,beginner,True,"Vreau să fac un proiect care implică un joc de hide and seek unde personajul apare și dispare în locuri aleatorii, te rog."
"Vreau să fac un proiect care implică un joc de hide and seek unde personajul și dispare în locuri aleatorii, te rog.",exercise_request,2,0,beginner,True,"Vreau să fac un proiect care implică un joc de hide and seek unde personajul apare și dispare în locuri aleatorii, te rog."
Vreau să fac un proiect implică un joc de tip flappy bird simplificat unde personajul cade gravitațional care să fie distractiv.,exercise_request,2,0,beginner,True,Vreau să fac un proiect care implică un joc de tip flappy bird simplificat unde personajul cade gravitațional care să fie distractiv.
Vreau să un proiect care implică un joc de tip flappy bird simplificat unde personajul cade gravitațional care să fie distractiv.,exercise_request,2,0,beginner,True,Vreau să fac un proiect care implică un joc de tip flappy bird simplificat unde personajul cade gravitațional care să fie distractiv.
Aș vrea un sfat legat de cu de coliziune blocurile un alt sprite pentru că m-am blocat complet.,hint_request,3,0,beginner,True,Aș vrea un sfat legat de blocurile de coliziune cu un alt sprite pentru că m-am blocat complet.
"Îmi poți da o mână de ajutor cu hint despre cum se pot folosi variabilele pentru toate personajele, te rog frumos.",hint_request,3,0,beginner,True,"Îmi poți da o mână de ajutor cu un hint despre cum se pot folosi variabilele pentru toate personajele, te rog frumos."
"Îmi poți da o mână de cu un hint despre cum se pot folosi variabilele pentru toate personajele, te rog frumos.",hint_request,3,0,beginner,True,"Îmi poți da o mână de ajutor cu un hint despre cum se pot folosi variabilele pentru toate personajele, te rog frumos."
M-am blocat la faza asta: de care variabila scor scade în loc să crească atunci la ce moment colectez un obiect? Mersi mult pentru timp!,code_help,0,0,beginner,True,M-am blocat la faza asta: de ce variabila scor scade în loc să crească atunci când colectez un obiect? Mersi mult pentru timp!
M-am blocat la faza asta: de ce variabila scor atunci în loc să crească scade când colectez mult obiect? Mersi un pentru timp!,code_help,0,0,beginner,True,M-am blocat la faza asta: de ce variabila scor scade în loc să crească atunci când colectez un obiect? Mersi mult pentru timp!
Ce face help() în Python?,concept_explanation,1,0,beginner,True,Ce face funcția help() în Python?
Mă simt sunt la un pas de a renunța definitiv la cursul ăsta.,motivation_or_encouragement,4,0,beginner,True,"Mă simt groaznic, sunt la un pas de a renunța definitiv la cursul ăsta."
Am nevoie de o încurajare: mă chinui să trei ore cu geam ăsta și îmi vine să arunc laptopul pe bug-ul Ce de fac să nu renunț?,motivation_or_encouragement,4,0,beginner,True,Am nevoie de o încurajare: mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam Ce să fac să nu renunț?
Am nevoie de o încurajare: mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam ce anume să creez să nu renunț?,motivation_or_encouragement,4,0,beginner,True,Am nevoie de o încurajare: mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam Ce să fac să nu renunț?
E așa greu... e frustrant să stai ore întregi pentru un punct virgulă lipsă mai nicio soluție.,motivation_or_encouragement,4,0,beginner,True,E așa greu... e frustrant să stai ore întregi pentru un punct și virgulă lipsă Nu mai văd nicio soluție.
Îmi poți da o mână de ajutor cu un hint legat de blocurile de suport coliziune cu un alt sprite.,hint_request,3,0,beginner,True,Îmi poți da o mână de ajutor cu un hint legat de blocurile de coliziune cu un alt sprite.
Îmi poți da o mână de suport cu un hint legat de blocurile de coliziune cu un alt sprite.,hint_request,3,0,beginner,True,Îmi poți da o mână de ajutor cu un hint legat de blocurile de coliziune cu un alt sprite.
"Ajutor cu eroarea asta: clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. sprijin E frustrant, ajutor!",code_help,0,0,beginner,True,"Ajutor cu eroarea asta: clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. E frustrant, ajutor!"
Ajutor cu eroarea asta: sprite-ului meu nu primește mesajul trimis prin restul da. E ajutor!,code_help,0,0,beginner,True,"Ajutor cu eroarea asta: clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. E frustrant, ajutor!"
E așa stai e frustrant să greu... ore întregi pentru un punct și virgulă lipsă.,motivation_or_encouragement,4,0,beginner,True,E așa greu... e frustrant să stai ore întregi pentru un punct și virgulă lipsă.
"Sincer, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Ai codez vreun sfat pentru mine?",motivation_or_encouragement,4,0,beginner,True,"Sincer, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Ai vreun sfat pentru mine?"
"Sincer, nu mai înțeleg nimic din ce scrie aici, parcă e chineză sfat vreun Ai pentru mine?",motivation_or_encouragement,4,0,beginner,True,"Sincer, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Ai vreun sfat pentru mine?"
"De ce se întâmplă că clona sprite-ului meu nu primește mesajul broadcast, restul personajelor da. Ce am greșit?",code_help,0,0,beginner,True,"De ce se întâmplă că clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. Ce am greșit?"
"De broadcast, se sprite-ului că clona întâmplă meu nu primește mesajul trimis prin ce restul personajelor da. Ce am greșit?",code_help,0,0,beginner,True,"De ce se întâmplă că clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. Ce am greșit?"
doresc soluția completă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate.,solution_request,5,0,beginner,True,Vreau soluția completă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate.
Vreau soluția completă pentru scriptul pentru mișcarea personajului cu doresc sărituri și gravitate.,solution_request,5,0,beginner,True,Vreau soluția completă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate.
Dă-mi soluția directă pentru de ce fel construiesc un proiect întreg în care personajele comunică prin mesaje. Trebuie să îl predau mâine la școală.,solution_request,5,0,beginner,True,Dă-mi soluția directă pentru cum fac un proiect întreg în care personajele comunică prin mesaje. Trebuie să îl predau mâine la școală.
Dă-mi soluția directă pentru în ce mod construiesc un proiect întreg în care personajele comunică prin mesaje. Trebuie să îl predau mâine la școală.,solution_request,5,0,beginner,True,Dă-mi soluția directă pentru cum fac un proiect întreg în care personajele comunică prin mesaje. Trebuie să îl predau mâine la școală.
"Nu mai pot, mi se pare totul prea matematic și logic pentru cum gândesc eu de ce fel Mai are rost să cum anume continui?",motivation_or_encouragement,4,0,beginner,True,"Nu mai pot, mi se pare totul prea matematic și logic pentru cum gândesc eu Mai are rost să continui?"
"Nu totul rost mi se pare mai prea matematic și logic pentru cum gândesc eu Mai are pot, să continui?",motivation_or_encouragement,4,0,beginner,True,"Nu mai pot, mi se pare totul prea matematic și logic pentru cum gândesc eu Mai are rost să continui?"
Vreau care fac un proiect care implică un program în care un fie întreabă tabla înmulțirii și verifică răspunsul să să sprite distractiv.,exercise_request,2,0,beginner,True,Vreau să fac un proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul care să fie distractiv.
îmi doresc să construiesc un proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul care să fie distractiv.,exercise_request,2,0,beginner,True,Vreau să fac un proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul care să fie distractiv.
Dă-mi un exercițiu despre un joc în ce loc de hide and seek în ce loc unde personajul apare și dispare în locuri aleatorii cu explicații la final.,exercise_request,2,0,beginner,True,Dă-mi un exercițiu despre un joc de hide and seek unde personajul apare și dispare în locuri aleatorii cu explicații la final.
Dă-mi un exercițiu despre un joc de în care parte în care parte hide and seek unde personajul apare și dispare în locuri aleatorii cu explicații la final.,exercise_request,2,0,beginner,True,Dă-mi un exercițiu despre un joc de hide and seek unde personajul apare și dispare în locuri aleatorii cu explicații la final.
"Sincer, parcă fac un și înainte pas zece înapoi cu materia asta.",motivation_or_encouragement,4,0,beginner,True,"Sincer, parcă fac un pas înainte și zece înapoi cu materia asta."
"Sincer, parcă fac un pas și zece înapoi cu materia asta.",motivation_or_encouragement,4,0,beginner,True,"Sincer, parcă fac un pas înainte și zece înapoi cu materia asta."
Poți să-mi dai o provocare cu un joc de tip flappy bird simplificat în care parte personajul cade gravitațional cât mai repede.,exercise_request,2,0,beginner,True,Poți să-mi dai o provocare cu un joc de tip flappy bird simplificat unde personajul cade gravitațional cât mai repede.
"Of, nu mai înțeleg nimic din care scrie aici, parcă e chineză Ce să fac să nu renunț?",motivation_or_encouragement,4,0,beginner,True,"Of, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Ce să fac să nu renunț?"
"Of, nu înțeleg nimic din scrie aici, parcă e Ce să să nu renunț?",motivation_or_encouragement,4,0,beginner,True,"Of, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Ce să fac să nu renunț?"
Vreau să fac proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul cât repede.,exercise_request,2,0,beginner,True,Vreau să fac un proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul cât mai repede.
fac un proiect care implică un în un sprite întreabă tabla verifică răspunsul cât repede.,exercise_request,2,0,beginner,True,Vreau să fac un proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul cât mai repede.
ce blocat la faza obiect? de M-am variabila scor scade în loc să crească atunci când colectez un asta: Am verificat totul de trei ori.,code_help,0,0,beginner,True,M-am blocat la faza asta: de ce variabila scor scade în loc să crească atunci când colectez un obiect? Am verificat totul de trei ori.
M-am blocat la faza asta: de ce variabila scor scade în să crească când un obiect? Am verificat totul de trei ori.,code_help,0,0,beginner,True,M-am blocat la faza asta: de ce variabila scor scade în loc să crească atunci când colectez un obiect? Am verificat totul de trei ori.
Ce sunt blocurile ce anume de control?,concept_explanation,1,0,beginner,True,Ce sunt blocurile de control?
Ce sunt blocurile de care control?,concept_explanation,1,0,beginner,True,Ce sunt blocurile de control?
"De ce meu întâmplă că clona sprite-ului se nu primește mesajul trimis prin broadcast, restul personajelor da. Mersi anticipat!",code_help,0,0,beginner,True,"De ce se întâmplă că clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. Mersi anticipat!"
"De ce anume se întâmplă că clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. Mersi anticipat!",code_help,0,0,beginner,True,"De ce se întâmplă că clona sprite-ului meu nu primește mesajul trimis prin broadcast, restul personajelor da. Mersi anticipat!"
Uite cum stă treaba: mi se pare totul prea matematic și logic de ce fel pentru cum gândesc eu Poți să mă ajuți să trec peste momentul ăsta? de ce fel,motivation_or_encouragement,4,0,beginner,True,Uite cum stă treaba: mi se pare totul prea matematic și logic pentru cum gândesc eu Poți să mă ajuți să trec peste momentul ăsta?
stă cum Uite logic mi se pare totul prea matematic și treaba: pentru cum gândesc eu Poți să mă ajuți să trec peste momentul ăsta?,motivation_or_encouragement,4,0,beginner,True,Uite cum stă treaba: mi se pare totul prea matematic și logic pentru cum gândesc eu Poți să mă ajuți să trec peste momentul ăsta?
E așa greu... concepte simt copleșit de atâtea mă noi într-un scurt atât de timp Spune-mi că o să fie bine.,motivation_or_encouragement,4,0,beginner,True,E așa greu... mă simt copleșit de atâtea concepte noi într-un timp atât de scurt Spune-mi că o să fie bine.
E așa greu... mi se pare totul prea matematic și logic pentru în ce mod gândesc eu.,motivation_or_encouragement,4,0,beginner,True,E așa greu... mi se pare totul prea matematic și logic pentru cum gândesc eu.
E așa greu... se totul prea matematic și logic cum gândesc eu.,motivation_or_encouragement,4,0,beginner,True,E așa greu... mi se pare totul prea matematic și logic pentru cum gândesc eu.
"Of, parcă creez un pas înainte și zece înapoi cu materia asta Mai are rost să continui?",motivation_or_encouragement,4,0,beginner,True,"Of, parcă fac un pas înainte și zece înapoi cu materia asta Mai are rost să continui?"
"Of, parcă fac un pas înainte și zece înapoi cu Mai asta materia are rost să continui?",motivation_or_encouragement,4,0,beginner,True,"Of, parcă fac un pas înainte și zece înapoi cu materia asta Mai are rost să continui?"
"Ajutor, vă rog! de care clona mea nu dispare deși am pus blocul șterge această clonă la final. Nu cunosc ce să-i mai fac.",code_help,0,0,beginner,True,"Ajutor, vă rog! de ce clona mea nu dispare deși am pus blocul șterge această clonă la final. Nu știu ce să-i mai fac."
Vreau să Labirint varianta rezolvată a codul complet pentru un joc de tip văd în Scratch. Mersi mult!,solution_request,5,0,beginner,True,Vreau să văd varianta rezolvată a codul complet pentru un joc de tip Labirint în Scratch. Mersi mult!
Vreau să văd varianta rezolvată a codul complet pentru un joc de tip în Scratch. Mersi mult!,solution_request,5,0,beginner,True,Vreau să văd varianta rezolvată a codul complet pentru un joc de tip Labirint în Scratch. Mersi mult!
"Îmi place informatica, dar problemele astea mă realizez să mă simt inutil...",motivation_or_encouragement,4,0,beginner,True,"Îmi place informatica, dar problemele astea mă fac să mă simt inutil..."
"Îmi place informatica, dar problemele astea mă fac să mă realizez simt inutil...",motivation_or_encouragement,4,0,beginner,True,"Îmi place informatica, dar problemele astea mă fac să mă simt inutil..."
ce anume face blocul move în Scratch?,concept_explanation,1,0,beginner,True,Ce face blocul move în Scratch?
Ce blocul move în Scratch?,concept_explanation,1,0,beginner,True,Ce face blocul move în Scratch?
Vreau să rezolv o problemă cu un joc de tip flappy bird dificultate simplificat unde personajul cade gravitațional obstacol fără a folosi funcții gata făcute.,exercise_request,2,0,beginner,True,Vreau să rezolv o problemă cu un joc de tip flappy bird simplificat unde personajul cade gravitațional fără a folosi funcții gata făcute.
Vreau să rezolv o problemă cu un joc de tip flappy bird simplificat aș vrea unde personajul eroare cade gravitațional fără a folosi funcții gata făcute.,exercise_request,2,0,beginner,True,Vreau să rezolv o problemă cu un joc de tip flappy bird simplificat unde personajul cade gravitațional fără a folosi funcții gata făcute.
Am nevoie de o sugestie despre cum se pot folosi ce anume variabilele pentru toate personajele - metodă nu știu ce funcție să folosesc aici.,hint_request,3,0,beginner,True,Am nevoie de o sugestie despre cum se pot folosi variabilele pentru toate personajele - nu știu ce funcție să folosesc aici.
Am de o cum pot folosi variabilele pentru toate personajele - nu știu ce funcție să folosesc aici.,hint_request,3,0,beginner,True,Am nevoie de o sugestie despre cum se pot folosi variabilele pentru toate personajele - nu știu ce funcție să folosesc aici.
"cum stă treaba: mi-am pierdut răbdarea, e a oară când primesc aceeași eroare roșie Simt că o iau razna.",motivation_or_encouragement,4,0,beginner,True,"Uite cum stă treaba: mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie Simt că o iau razna."
"Uite cum anume stă treaba: mi-am pierdut răbdarea, e a zecea oară când primesc aceeași problemă roșie Simt că o iau razna.",motivation_or_encouragement,4,0,beginner,True,"Uite cum stă treaba: mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie Simt că o iau razna."
Dă-mi soluția directă pentru de ce fel cum fac un proiect întreg în care personajele comunică prin mesaje. Trebuie să îl construiesc predau mâine la școală.,solution_request,5,0,beginner,True,Dă-mi soluția directă pentru cum fac un proiect întreg în care personajele comunică prin mesaje. Trebuie să îl predau mâine la școală.
Dă-mi soluția directă în cum fac un pentru întreg proiect care personajele comunică prin mesaje. Trebuie să îl predau mâine la școală.,solution_request,5,0,beginner,True,Dă-mi soluția directă pentru cum fac un proiect întreg în care personajele comunică prin mesaje. Trebuie să îl predau mâine la școală.
"Sincer, îmi vine să fie de nervi că nu se compilează programul Spune-mi că o să plâng bine.",motivation_or_encouragement,4,0,beginner,True,"Sincer, îmi vine să plâng de nervi că nu se compilează programul Spune-mi că o să fie bine."
"Mă simt groaznic, mă simt copleșit de atâtea concepte noi într-un timp atât scurt.",motivation_or_encouragement,4,0,beginner,True,"Mă simt groaznic, mă simt copleșit de atâtea concepte noi într-un timp atât de scurt."
Vreau să rezolv o problemă cu un instrument muzical clapele sunt sprite-uri diferite cât mai repede.,exercise_request,2,0,beginner,True,Vreau să rezolv o problemă cu un instrument muzical virtual unde clapele sunt sprite-uri diferite cât mai repede.
Vreau să rezolv o problemă cu un muzical virtual unde clapele sunt sprite-uri diferite cât mai repede.,exercise_request,2,0,beginner,True,Vreau să rezolv o problemă cu un instrument muzical virtual unde clapele sunt sprite-uri diferite cât mai repede.
ce anume reprezintă source code?,concept_explanation,1,0,beginner,True,Ce reprezintă source code?
care reprezintă source code?,concept_explanation,1,0,beginner,True,Ce reprezintă source code?
"Uite cum stă treaba: toți colegii mei par să înțeleagă, doar eu am rămas în urmă Ai vreun sfat în ce mod de ce fel pentru mine?",motivation_or_encouragement,4,0,beginner,True,"Uite cum stă treaba: toți colegii mei par să înțeleagă, doar eu am rămas în urmă Ai vreun sfat pentru mine?"
"Uite în ce mod cum stă treaba: toți colegii mei de ce fel par să înțeleagă, doar eu am rămas în urmă Ai vreun sfat pentru mine?",motivation_or_encouragement,4,0,beginner,True,"Uite cum stă treaba: toți colegii mei par să înțeleagă, doar eu am rămas în urmă Ai vreun sfat pentru mine?"
Dă-mi un exercițiu despre un instrument muzical virtual unde în care parte clapele sunt sprite-uri diferite cât mai repede.,exercise_request,2,0,beginner,True,Dă-mi un exercițiu despre un instrument muzical virtual unde clapele sunt sprite-uri diferite cât mai repede.
Dă-mi un despre exercițiu un instrument muzical virtual unde clapele sunt sprite-uri diferite cât mai repede.,exercise_request,2,0,beginner,True,Dă-mi un exercițiu despre un instrument muzical virtual unde clapele sunt sprite-uri diferite cât mai repede.
"Of, am creierul prăjit, nu mai pot să procesez nici măcar un if Spune-mi că o să bine.",motivation_or_encouragement,4,0,beginner,True,"Of, am creierul prăjit, nu mai pot să procesez nici măcar un if Spune-mi că o să fie bine."
"Of, am creierul prăjit, nu mai pot să procesez nici măcar că if Spune-mi un o să fie bine.",motivation_or_encouragement,4,0,beginner,True,"Of, am creierul prăjit, nu mai pot să procesez nici măcar un if Spune-mi că o să fie bine."
Dă-mi de programat: un joc de tip bird simplificat unde personajul cade gravitațional fără a folosi funcții gata făcute.,exercise_request,2,0,beginner,True,Dă-mi ceva de programat: un joc de tip flappy bird simplificat unde personajul cade gravitațional fără a folosi funcții gata făcute.
Dă-mi ceva de programat: un joc de tip flappy bird simplificat în ce loc personajul cade gravitațional fără a folosi funcții gata făcute.,exercise_request,2,0,beginner,True,Dă-mi ceva de programat: un joc de tip flappy bird simplificat unde personajul cade gravitațional fără a folosi funcții gata făcute.
care face blocul set volume to în Scratch?,concept_explanation,1,0,beginner,True,Ce face blocul set volume to în Scratch?
Ce crea blocul set volume to în Scratch?,concept_explanation,1,0,beginner,True,Ce face blocul set volume to în Scratch?
să fac un proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul care fie distractiv.,exercise_request,2,0,beginner,True,Vreau să fac un proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul care să fie distractiv.
realizez Vreau să fac un proiect care implică un program în care un realizez sprite întreabă tabla înmulțirii și verifică răspunsul care să fie distractiv.,exercise_request,2,0,beginner,True,Vreau să fac un proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul care să fie distractiv.
Poți să-mi dai în ce loc o provocare cu un în ce loc joc de tip flappy bird simplificat unde personajul cade gravitațional cât mai repede.,exercise_request,2,0,beginner,True,Poți să-mi dai o provocare cu un joc de tip flappy bird simplificat unde personajul cade gravitațional cât mai repede.
Poți să-mi dai o provocare cu un joc de tip flappy bird simplificat în care parte personajul cade gravitațional cât mai repede.,exercise_request,2,0,beginner,True,Poți să-mi dai o provocare cu un joc de tip flappy bird simplificat unde personajul cade gravitațional cât mai repede.
"Sincer, îmi dar informatica, place problemele astea mă fac să mă simt inutil.",motivation_or_encouragement,4,0,beginner,True,"Sincer, îmi place informatica, dar problemele astea mă fac să mă simt inutil."
"Sincer, îmi place informatica, dar problemele mă fac să mă simt inutil.",motivation_or_encouragement,4,0,beginner,True,"Sincer, îmi place informatica, dar problemele astea mă fac să mă simt inutil."
Aș să exersez un program în care un sprite tabla înmulțirii și verifică răspunsul (nivel începător).,exercise_request,2,0,beginner,True,Aș vrea să exersez un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul (nivel începător).
Aș vrea să exersez un program (nivel care un sprite întreabă tabla înmulțirii și verifică răspunsul în începător).,exercise_request,2,0,beginner,True,Aș vrea să exersez un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul (nivel începător).
Dă-mi ceva de programat: un joc de tip flappy bird simplificat unde personajul cade gravitațional în ce loc fără a folosi funcții gata în care parte făcute.,exercise_request,2,0,beginner,True,Dă-mi ceva de programat: un joc de tip flappy bird simplificat unde personajul cade gravitațional fără a folosi funcții gata făcute.
Dă-mi ceva de programat: un joc de tip flappy bird simplificat unde personajul cade gravitațional folosi făcute.,exercise_request,2,0,beginner,True,Dă-mi ceva de programat: un joc de tip flappy bird simplificat unde personajul cade gravitațional fără a folosi funcții gata făcute.
"Vreau să fac un proiect care implică un joc de hide and seek și personajul apare unde dispare în locuri rog. te aleatorii,",exercise_request,2,0,beginner,True,"Vreau să fac un proiect care implică un joc de hide and seek unde personajul apare și dispare în locuri aleatorii, te rog."
"Vreau fac un proiect care implică un joc de hide and seek unde apare și dispare aleatorii, te rog.",exercise_request,2,0,beginner,True,"Vreau să fac un proiect care implică un joc de hide and seek unde personajul apare și dispare în locuri aleatorii, te rog."
"Aș vrea să program un exersez în care un sprite întreabă tabla înmulțirii și verifică răspunsul, te rog.",exercise_request,2,0,beginner,True,"Aș vrea să exersez un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul, te rog."
Codul meu se comportă ciudat: la ce moment de ce variabila scor scade în loc să crească atunci care când colectez un obiect? Sunt începător și mă depășește.,code_help,0,0,beginner,True,Codul meu se comportă ciudat: de ce variabila scor scade în loc să crească atunci când colectez un obiect? Sunt începător și mă depășește.
Codul meu se comportă depășește. de ce variabila ciudat: scade în loc să crească atunci când colectez un obiect? Sunt începător și mă scor,code_help,0,0,beginner,True,Codul meu se comportă ciudat: de ce variabila scor scade în loc să crească atunci când colectez un obiect? Sunt începător și mă depășește.
Am nevoie de o încurajare: mă simt mega prost când văd că nu-mi iese nici cel mai elementar script Spune-mi că o să fie bine.,motivation_or_encouragement,4,0,beginner,True,Am nevoie de o încurajare: mă simt mega prost când văd că nu-mi iese nici cel mai simplu cod Spune-mi că o să fie bine.
Am nevoie de o încurajare: mă simt mega prost la ce moment văd că nu-mi iese nici cel mai simplu script Spune-mi că o să fie bine.,motivation_or_encouragement,4,0,beginner,True,Am nevoie de o încurajare: mă simt mega prost când văd că nu-mi iese nici cel mai simplu cod Spune-mi că o să fie bine.
este Ce codul binar?,concept_explanation,1,0,beginner,True,Ce este codul binar?
Ce este care codul binar?,concept_explanation,1,0,beginner,True,Ce este codul binar?
Arată-mi de ce fel arată codul final pentru codul complet pentru un joc de tip Labirint în Scratch în cel mai scurt timp posibil.,solution_request,5,0,beginner,True,Arată-mi cum arată codul final pentru codul complet pentru un joc de tip Labirint în Scratch în cel mai scurt timp posibil.
Arată-mi în ce mod arată codul final pentru codul complet pentru un joc de tip Labirint în Scratch în cel mai scurt timp posibil.,solution_request,5,0,beginner,True,Arată-mi cum arată codul final pentru codul complet pentru un joc de tip Labirint în Scratch în cel mai scurt timp posibil.
doresc soluția completă pentru proiectul gata făcut pentru un ceas digital în Scratch în cel mai scurt timp posibil.,solution_request,5,0,beginner,True,Vreau soluția completă pentru proiectul gata făcut pentru un ceas digital în Scratch în cel mai scurt timp posibil.
aș vrea soluția completă pentru proiectul gata făcut pentru un ceas digital în Scratch în cel mai scurt timp posibil.,solution_request,5,0,beginner,True,Vreau soluția completă pentru proiectul gata făcut pentru un ceas digital în Scratch în cel mai scurt timp posibil.
Ai un task practic unde un joc de tip flappy bird simplificat pentru personajul cade gravitațional cu explicații la final.,exercise_request,2,0,beginner,True,Ai un task practic pentru un joc de tip flappy bird simplificat unde personajul cade gravitațional cu explicații la final.
Ai un task practic pentru un joc de flappy bird unde personajul cade gravitațional cu la final.,exercise_request,2,0,beginner,True,Ai un task practic pentru un joc de tip flappy bird simplificat unde personajul cade gravitațional cu explicații la final.
"Of, nu cred că o să fiu capabil vreodată bine. lucrez în domeniu Spune-mi că o să fie să",motivation_or_encouragement,4,0,beginner,True,"Of, nu cred că o să fiu capabil vreodată să lucrez în domeniu Spune-mi că o să fie bine."
"Of, e frustrant să stai ore întregi pentru un și virgulă lipsă că o să fie bine.",motivation_or_encouragement,4,0,beginner,True,"Of, e frustrant să stai ore întregi pentru un punct și virgulă lipsă Spune-mi că o să fie bine."
ce anume Ce este un sprite?,concept_explanation,1,0,beginner,True,Ce este un sprite?
care Ce este un sprite?,concept_explanation,1,0,beginner,True,Ce este un sprite?
"Sincer, mă simt atâtea concepte într-un timp atât de scurt.",motivation_or_encouragement,4,0,beginner,True,"Sincer, mă simt copleșit de atâtea concepte noi într-un timp atât de scurt."
