text_clean,label,label_id,difficulty,difficulty_name
Ce reprezintă stack trace?,concept_explanation,1,2,advanced
"Of, mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam Nu mai văd nicio soluție.",motivation_or_encouragement,4,0,beginner
"Salut, am o problemă: ce înseamnă NameError: name x is not defined dacă am declarat variabila mai sus? E frustrant, ajutor!",code_help,0,1,intermediate
Dă-mi un punct de plecare legat de utilizarea list comprehension pentru a filtra numere prime fără să-mi arăți tot codul.,hint_request,3,1,intermediate
Vreau doar o mică direcție pentru a găsi cel mai mare element dintr-un array printr-o funcție fără să-mi arăți tot codul.,hint_request,3,1,intermediate
"Salut, cred că programarea nu e de mine, sunt prea praf Spune-mi că o să fie bine.",motivation_or_encouragement,4,1,intermediate
Vreau să văd varianta rezolvată a scriptul complet pentru un personaj care urmărește un cursor fără să treacă prin pereți. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,0,beginner
Vreau soluția completă pentru scriptul în C pentru citirea și afișarea elementelor unei structuri de tip angajat. Mersi mult!,solution_request,5,1,intermediate
Dă-mi ceva de programat: un program care calculează cel mai mare divizor comun a două numere (CMMDC) care să fie distractiv.,exercise_request,2,1,intermediate
Poți să-mi scrii rezolvarea pentru scriptul Python care să îmi parseze un fișier XML și să salveze datele în JSON. Mersi mult!,solution_request,5,1,intermediate
Vreau doar o mică direcție despre folosirea extensiei Pen pentru a desena un cerc.,hint_request,3,1,intermediate
Poți să-mi scrii rezolvarea pentru rezolvarea pentru calcularea factorialului unui număr folosind recursivitatea pentru a-l rula direct în compilator.,solution_request,5,2,advanced
De ce apare mesajul cum verific dacă un pointer este valid înainte de a-l folosi pentru a evita crash-ul? Sunt începător și mă depășește.,code_help,0,2,advanced
Am nevoie de o sugestie ca să fac un cronometru care scade în timp ce joc.,hint_request,3,1,intermediate
Arată-mi cum arată codul final pentru codul complet pentru un joc de tip Labirint în Scratch. Mersi mult!,solution_request,5,0,beginner
Ce este o clasă de bază în moștenire?,concept_explanation,1,2,advanced
"M-am blocat aici: de ce bucla while nu se oprește niciodată, deși am incrementat variabila de control? Îmi poți explica de ce?",code_help,0,1,intermediate
Poți să mă ajuți cu o idee ca să fac un cronometru care scade în timp ce joc.,hint_request,3,1,intermediate
"Salut, cred că programarea nu e de mine, sunt prea praf Nu mai văd nicio soluție.",motivation_or_encouragement,4,1,intermediate
Codul meu se comportă ciudat: cum fac să nu se mai suprapună sunetele în Scratch când apăs repede pe clape? Nu știu ce să-i mai fac.,code_help,0,0,beginner
Uite cum stă treaba: mi se pare totul prea matematic și logic pentru cum gândesc eu Poți să mă ajuți să trec peste momentul ăsta?,motivation_or_encouragement,4,0,beginner
Uite cum stă treaba: chiar merită tot efortul ăsta? simt că nu progresez deloc Nu mai văd nicio soluție.,motivation_or_encouragement,4,2,advanced
Vreau soluția completă pentru implementarea unei căutări binare într-un vector sortat. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,2,advanced
"Poți să mă ajuți cu o idee pentru a inversa un string folosind o metodă recursivă, te rog frumos.",hint_request,3,2,advanced
Dă-mi codul gata de rulat pentru codul pentru un sistem de schimbare a nivelurilor bazat pe punctaj.,solution_request,5,1,intermediate
"Vreau să rezolv o problemă cu un script care inversează ordinea elementelor într-un vector folosind doar pointeri, te rog.",exercise_request,2,2,advanced
"Întrebare despre cod: am eroarea invalid syntax chiar la începutul fișierului, dar codul pare corect. Ce am greșit?",code_help,0,1,intermediate
Aș vrea un sfat cum să verific dacă o cheie există într-un dicționar înainte de a o accesa pentru proiectul meu.,hint_request,3,1,intermediate
"De ce se întâmplă că de ce fundalul se schimbă la nivelul următor înainte să termin toate sarcinile? E frustrant, ajutor!",code_help,0,1,intermediate
Ce face blocul set rotation style?,concept_explanation,1,0,beginner
Scrie tu codul cap-coadă pentru rezolvarea completă pentru calcularea mediei ponderate a unor note fără alte explicații inutile.,solution_request,5,1,intermediate
Vreau să văd varianta rezolvată a varianta finală a jocului în care trebuie să eviți obstacole. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate
E așa greu... m-am blocat și simt că intru în panică pentru că se apropie examenul Simt că o iau razna.,motivation_or_encouragement,4,0,beginner
E așa greu... mă simt copleșit de atâtea concepte noi într-un timp atât de scurt Spune-mi că o să fie bine.,motivation_or_encouragement,4,0,beginner
Scrie tu codul cap-coadă pentru codul sursă pentru implementarea unei liste simplu înlănțuite pentru a-l rula direct în compilator.,solution_request,5,1,intermediate
Ce face blocul difuzează (broadcast) în Scratch?,concept_explanation,1,0,beginner
Am nevoie de scriptul întreg pentru rezolvarea completă pentru înmulțirea a două matrice.,solution_request,5,2,advanced
E așa greu... parcă fac un pas înainte și zece înapoi cu materia asta Ai vreun sfat pentru mine?,motivation_or_encouragement,4,2,advanced
Poți să mă ajuți cu o idee legat de utilizarea list comprehension pentru a filtra numere prime pentru că m-am blocat complet.,hint_request,3,1,intermediate
"Propune-mi o temă legată de o funcție care verifică dacă două șiruri de caractere sunt anagrame, te rog.",exercise_request,2,1,intermediate
De ce se întâmplă că de ce primesc eroarea stack overflow chiar dacă funcția mea are o condiție de oprire? Cum pot repara asta?,code_help,0,2,advanced
"Salut, mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie E normal să mă simt așa la început?",motivation_or_encouragement,4,2,advanced
Dă-mi soluția directă pentru rezolvarea completă pentru calcularea mediei ponderate a unor note.,solution_request,5,1,intermediate
"Nu-mi da soluția, ci doar un hint pentru a găsi cel mai mare element dintr-un array printr-o funcție.",hint_request,3,1,intermediate
Vreau să văd varianta rezolvată a implementarea completă a algoritmului de sortare prin selecție.,solution_request,5,1,intermediate
"Poți să mă ajuți cu o idee despre cum să trimit argumente variabile către o funcție (args) de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
Uite cum stă treaba: mă simt copleșit de atâtea concepte noi într-un timp atât de scurt.,motivation_or_encouragement,4,2,advanced
Vreau să fac un proiect care implică un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul cât mai repede.,exercise_request,2,0,beginner
"Aș vrea un sfat legat de utilizarea list comprehension pentru a filtra numere prime, te rog frumos.",hint_request,3,1,intermediate
Nu înțeleg eroarea asta: cum accesez un membru dintr-un pointer către o structură fără să folosesc operatorul -? Sunt începător și mă depășește.,code_help,0,2,advanced
"Vreau să văd varianta rezolvată a implementarea completă a algoritmului de sortare prin selecție, te rog, nu am timp să îl fac singur.",solution_request,5,1,intermediate
Am scris codul acesta și de ce variabila mea globală nu se schimbă deloc după ce apelez funcția în Python? Ce am greșit?,code_help,0,1,intermediate
Ce este un regular expression (regex)?,concept_explanation,1,2,advanced
Dă-mi un indiciu referitor la modul de citire al unui string cu spații folosind fgets.,hint_request,3,1,intermediate
Arată-mi cum arată codul final pentru implementarea completă a algoritmului de sortare prin selecție. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
Dă-mi un punct de plecare ca să fac un cronometru care scade în timp ce joc - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate
Vreau soluția completă pentru proiectul gata făcut pentru un ceas digital în Scratch în cel mai scurt timp posibil.,solution_request,5,0,beginner
"Salut, mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie.",motivation_or_encouragement,4,0,beginner
"Of, cred că programarea nu e de mine, sunt prea praf Ce să fac să nu renunț?",motivation_or_encouragement,4,2,advanced
De ce se întâmplă că cum scapi de expected expression în C la un bloc switch-case? Mersi anticipat!,code_help,0,1,intermediate
Ai un task practic pentru un joc de hide and seek unde personajul apare și dispare în locuri aleatorii de dificultate medie.,exercise_request,2,0,beginner
Ce este un macro în C?,concept_explanation,1,2,advanced
Propune-mi o temă legată de un algoritm de căutare binară implementat recursiv pentru un vector sortat (nivel începător).,exercise_request,2,2,advanced
Vreau să văd varianta rezolvată a soluția pentru rezolvarea sistemelor de ecuații liniare prin metoda Gauss. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,2,advanced
Ai un task practic pentru un validator de parole care verifică lungimea și prezența caracterelor speciale care să fie distractiv.,exercise_request,2,1,intermediate
Am nevoie de scriptul întreg pentru implementarea unei structuri de date de tip stivă în Python fără alte explicații inutile.,solution_request,5,1,intermediate
"Sincer, există vreo șansă să învăț asta dacă nu am bazele din liceu? Spune-mi că o să fie bine.",motivation_or_encouragement,4,0,beginner
"Sincer, mă simt copleșit de atâtea concepte noi într-un timp atât de scurt.",motivation_or_encouragement,4,0,beginner
Poți să-mi scrii rezolvarea pentru varianta finală a jocului în care trebuie să eviți obstacole.,solution_request,5,1,intermediate
Aș vrea să exersez un script care găsește frecvența de apariție a fiecărei cifre într-un număr lung care să fie distractiv.,exercise_request,2,1,intermediate
Am nevoie de scriptul întreg pentru scriptul pentru mișcarea personajului cu sărituri și gravitate. Vreau doar să îi dau copy-paste.,solution_request,5,0,beginner
"Vreau să fac un proiect care implică un proiect care generează forme geometrice (triunghi, cerc) la cererea utilizatorului cât mai repede.",exercise_request,2,1,intermediate
"Salut, toate liniile de cod se amestecă în capul meu acum.",motivation_or_encouragement,4,1,intermediate
"Uite cum stă treaba: nu mai înțeleg nimic din ce scrie aici, parcă e chineză Ai vreun sfat pentru mine?",motivation_or_encouragement,4,0,beginner
Ce înseamnă null pointer?,concept_explanation,1,1,intermediate
Îmi puteți spune de ce am o eroare permission denied când încerc să scriu într-o fișier text din Python. Este pentru un proiect școlar.,code_help,0,1,intermediate
Dă-mi un exercițiu despre o aplicație care citește un număr și afișează reprezentarea lui în binar (nivel începător).,exercise_request,2,1,intermediate
Dă-mi un exercițiu despre un program care simulează aruncarea a două zaruri de 100 de ori și numără dublele (nivel începător).,exercise_request,2,1,intermediate
"Of, mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie E normal să mă simt așa la început?",motivation_or_encouragement,4,0,beginner
Dă-mi codul gata de rulat pentru rezolvarea pentru un joc cu scor și vieți care se resetează.,solution_request,5,1,intermediate
Dă-mi soluția directă pentru codul pentru a inversa un cuvânt fără a folosi slice-uri pentru a-l rula direct în compilator.,solution_request,5,1,intermediate
"Sincer, parcă fac un pas înainte și zece înapoi cu materia asta.",motivation_or_encouragement,4,0,beginner
"Dă-mi codul gata de rulat pentru rezolvarea pentru calcularea factorialului unui număr folosind recursivitatea, te rog, nu am timp să îl fac singur.",solution_request,5,2,advanced
"Ajutor cu eroarea asta: de ce bucla while nu se oprește niciodată, deși am incrementat variabila de control? Cum pot repara asta?",code_help,0,1,intermediate
"Nu-mi da soluția, ci doar un hint pentru a schimba fundalul doar când scorul ajunge la 10.",hint_request,3,1,intermediate
"Întrebare despre cod: în loc de text, în consolă apar doar niște pătrățele și simboluri ciudate. Mersi anticipat!",code_help,0,1,intermediate
Arată-mi cum arată codul final pentru implementarea unei căutări binare într-un vector sortat.,solution_request,5,2,advanced
Aș vrea un sfat legat de folosirea operatorului modulo pentru a afla restul împărțirii.,hint_request,3,1,intermediate
Îmi puteți spune de ce de ce șirul meu de caractere are simboluri ciudate la final după ce am folosit strncpy? Vreau să înțeleg unde greșesc.,code_help,0,1,intermediate
"E așa greu... mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie Mai are rost să continui?",motivation_or_encouragement,4,0,beginner
"Of, mă simt mega prost când văd că nu-mi iese nici cel mai simplu cod Ce să fac să nu renunț?",motivation_or_encouragement,4,0,beginner
Ce înseamnă data hiding?,concept_explanation,1,2,advanced
Ce reprezintă ASCII table?,concept_explanation,1,1,intermediate
Am nevoie de o sugestie legat de blocurile de coliziune cu un alt sprite.,hint_request,3,0,beginner
"Vreau să rezolv o problemă cu o aplicație care citește un număr și afișează reprezentarea lui în binar, te rog.",exercise_request,2,1,intermediate
Dă-mi soluția directă pentru scriptul pentru un bot de Telegram simplu care răspunde la comenzi pentru a-l rula direct în compilator.,solution_request,5,1,intermediate
"Mă simt groaznic, mi se pare totul prea matematic și logic pentru cum gândesc eu Poți să mă ajuți să trec peste momentul ăsta?",motivation_or_encouragement,4,0,beginner
Dă-mi un punct de plecare ca să fac un cronometru care scade în timp ce joc pentru că m-am blocat complet.,hint_request,3,1,intermediate
"Salut, am o problemă: personajul meu rămâne blocat în perete și nu mai poate ieși oricât aș apăsa pe taste. Unde este eroarea?",code_help,0,0,beginner
"Dă-mi un punct de plecare pentru a crea o mișcare fluidă stânga-dreapta fără să se întoarcă cu capul în jos, te rog frumos.",hint_request,3,1,intermediate
M-am blocat și simt că intru în panică pentru că se apropie examenul...,motivation_or_encouragement,4,2,advanced
Ce reprezintă placeholders în string formatting?,concept_explanation,1,1,intermediate
Vreau soluția completă pentru implementarea unei căutări binare într-un vector sortat.,solution_request,5,2,advanced
Vreau să rezolv o problemă cu o implementare de listă simplu înlănțuită cu funcție de inserare la final pentru portofoliu.,exercise_request,2,1,intermediate
"Uite cum stă treaba: am creierul prăjit, nu mai pot să procesez nici măcar un if.",motivation_or_encouragement,4,2,advanced
Vreau să rezolv o problemă cu o cursă de mașini controlată de la tastele săgeți cu detectarea ieșirii de pe pistă pentru portofoliu.,exercise_request,2,1,intermediate
Dă-mi codul gata de rulat pentru rezolvarea exercițiului cu generarea numerelor prime până la un n dat. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate
Propune-mi o temă legată de un script care convertește temperatura din Celsius în Fahrenheit și invers de dificultate medie.,exercise_request,2,1,intermediate
Am nevoie de o încurajare: mă simt copleșit de atâtea concepte noi într-un timp atât de scurt E normal să mă simt așa la început?,motivation_or_encouragement,4,0,beginner
Ai un task practic pentru o funcție care primește o listă de numere și returnează doar numerele pare care să fie distractiv.,exercise_request,2,1,intermediate
Ce este o listă în Python?,concept_explanation,1,0,beginner
De ce apare mesajul de ce blocul când primesc mesaj se execută de două ori la rând? Sunt începător și mă depășește.,code_help,0,1,intermediate
Nu înțeleg eroarea asta: cum fac să nu se mai suprapună sunetele în Scratch când apăs repede pe clape? Nu știu ce să-i mai fac.,code_help,0,0,beginner
Vreau să rezolv o problemă cu un validator de parole care verifică lungimea și prezența caracterelor speciale pentru portofoliu.,exercise_request,2,1,intermediate
Arată-mi cum arată codul final pentru codul sursă pentru rezolvarea ecuației de gradul 2 pentru a-l rula direct în compilator.,solution_request,5,1,intermediate
Dă-mi codul gata de rulat pentru proiectul gata făcut pentru un ceas digital în Scratch pentru a-l rula direct în compilator.,solution_request,5,0,beginner
"Am nevoie de o încurajare: am creierul prăjit, nu mai pot să procesez nici măcar un if.",motivation_or_encouragement,4,1,intermediate
Propune-mi o temă legată de un script care găsește frecvența de apariție a fiecărei cifre într-un număr lung cât mai repede.,exercise_request,2,1,intermediate
"Dă-mi un punct de plecare cum să detectez când mouse-ul este apăsat deasupra unui buton de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
"Mă simt groaznic, cred că programarea nu e de mine, sunt prea praf.",motivation_or_encouragement,4,2,advanced
Uite cum stă treaba: sunt la un pas de a renunța definitiv la cursul ăsta E normal să mă simt așa la început?,motivation_or_encouragement,4,0,beginner
"Uite cum stă treaba: toți colegii mei par să înțeleagă, doar eu am rămas în urmă Ai vreun sfat pentru mine?",motivation_or_encouragement,4,0,beginner
"Sincer, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Nu mai văd nicio soluție.",motivation_or_encouragement,4,2,advanced
Ce reprezintă source code?,concept_explanation,1,0,beginner
Ce reprezintă pointer decay?,concept_explanation,1,2,advanced
Poți să-mi scrii rezolvarea pentru rezolvarea completă pentru calcularea mediei ponderate a unor note. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate
Îmi poți da o mână de ajutor cu un hint despre cum se folosește un context manager (with open) pentru scrierea în fișiere. Sunt la început și e greu.,hint_request,3,1,intermediate
Am nevoie de o sugestie despre cum se folosește un context manager (with open) pentru scrierea în fișiere. Vreau să înțeleg singur logica.,hint_request,3,1,intermediate
"Sincer, îmi place informatica, dar problemele astea mă fac să mă simt inutil.",motivation_or_encouragement,4,0,beginner
Aș vrea să exersez un sistem de securitate cu parolă pentru a debloca un fundal secret (nivel începător).,exercise_request,2,1,intermediate
Nu înțeleg de ce de ce cronometrul meu merge invers sau se blochează la secundele de început? Unde este eroarea?,code_help,0,1,intermediate
Scrie tu codul cap-coadă pentru implementarea unei funcții care să găsească cel mai mare divizor comun folosind algoritmul lui Euclid. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
Arată-mi cum arată codul final pentru scriptul pentru mișcarea personajului cu sărituri și gravitate fără alte explicații inutile.,solution_request,5,0,beginner
"Codul meu are un bug: am încercat să folosesc free() pe un pointer, dar programul crapă cu mesajul double free or corruption. Nu găsesc rezolvarea pe Google.",code_help,0,2,advanced
"Am un bug ciudat: de ce caracterele românești (ș, ț) apar ca semne de întrebare în consolă? Se poate rezolva fără a rescrie tot?",code_help,0,1,intermediate
Aș vrea să exersez un program care citește un fișier text și afișează cel mai lung cuvânt găsit pentru portofoliu.,exercise_request,2,1,intermediate
Ce face blocul mouse x în Scratch?,concept_explanation,1,0,beginner
"Salut, toți colegii mei par să înțeleagă, doar eu am rămas în urmă Poți să mă ajuți să trec peste momentul ăsta?",motivation_or_encouragement,4,1,intermediate
"Dă-mi ceva de programat: un simulator de desen unde pot schimba culoarea creionului apăsând tastele 1, 2, 3 (nivel începător).",exercise_request,2,1,intermediate
"Sincer, toți colegii mei par să înțeleagă, doar eu am rămas în urmă Ai vreun sfat pentru mine?",motivation_or_encouragement,4,1,intermediate
"Mă simt groaznic, îmi vine să plâng de nervi că nu se compilează programul Ce să fac să nu renunț?",motivation_or_encouragement,4,1,intermediate
"E așa greu... îmi place informatica, dar problemele astea mă fac să mă simt inutil Nu mai văd nicio soluție.",motivation_or_encouragement,4,0,beginner
Uite cum stă treaba: există vreo șansă să învăț asta dacă nu am bazele din liceu? Ai vreun sfat pentru mine?,motivation_or_encouragement,4,1,intermediate
"Îmi puteți spune de ce am un memory leak raportat de Valgrind, dar am dat free la toate variabilele principale. Vreau să înțeleg unde greșesc.",code_help,0,2,advanced
"Nu-mi da soluția, ci doar un hint la lucrul cu librăria random pentru a genera parole unice pentru că m-am blocat complet.",hint_request,3,1,intermediate
"Ajutor, vă rog! am definit un macro, dar rezultatul calculului este greșit din cauza lipsei parantezelor. Mersi mult pentru timp!",code_help,0,1,intermediate
"Nu-mi da soluția, ci doar un hint cum să convertesc un șir de caractere în număr întreg manual, te rog frumos.",hint_request,3,1,intermediate
Vreau să văd varianta rezolvată a scriptul pentru un bot de Telegram simplu care răspunde la comenzi. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
Întâmpin o dificultate: încerc să sortez o listă care conține și numere și string-uri și primesc TypeError. Mersi mult pentru timp!,code_help,0,1,intermediate
Vreau să rezolv o problemă cu un program care verifică dacă o matrice este rară (conține majoritar zerouri) cât mai repede.,exercise_request,2,2,advanced
"Salut, am o problemă: de ce fundalul se schimbă la nivelul următor înainte să termin toate sarcinile? Ce am greșit?",code_help,0,1,intermediate
Am nevoie de scriptul întreg pentru soluția pentru rezolvarea sistemelor de ecuații liniare prin metoda Gauss pentru a-l rula direct în compilator.,solution_request,5,2,advanced
"Dă-mi un indiciu la lucrul cu uniuni (union) și câmpuri pe biți, te rog frumos.",hint_request,3,1,intermediate
Ce este o valoare de retur?,concept_explanation,1,1,intermediate
Ce reprezintă if statement?,concept_explanation,1,0,beginner
Dă-mi un punct de plecare la inversarea unei liste simplu înlănțuite. Vreau să înțeleg singur logica.,hint_request,3,1,intermediate
Ce este scoping?,concept_explanation,1,1,intermediate
Dă-mi codul gata de rulat pentru codul în C pentru determinarea dacă un șir de caractere este palindrom folosind pointeri.,solution_request,5,2,advanced
Ce înseamnă indexarea de la zero?,concept_explanation,1,0,beginner
Dă-mi codul gata de rulat pentru varianta finală a jocului în care trebuie să eviți obstacole. Mersi mult!,solution_request,5,1,intermediate
Arată-mi cum arată codul final pentru codul sursă pentru un program care inversează un șir de caractere în memorie fără alte explicații inutile.,solution_request,5,1,intermediate
"Nu-mi da soluția, ci doar un hint la inversarea unei liste simplu înlănțuite. Sunt la început și e greu.",hint_request,3,1,intermediate
"Nu-mi da soluția, ci doar un hint pentru a face personajul să sară dar să nu treacă prin tavan.",hint_request,3,0,beginner
Poți să mă ajuți cu o idee referitor la clonarea inamicilor la intervale de timp.,hint_request,3,1,intermediate
"Nu mai pot, îmi place informatica, dar problemele astea mă fac să mă simt inutil Mai are rost să continui?",motivation_or_encouragement,4,2,advanced
Am un bug ciudat: cum accesez un membru dintr-un pointer către o structură fără să folosesc operatorul -? Mersi mult pentru timp!,code_help,0,2,advanced
Ce înseamnă race condition?,concept_explanation,1,2,advanced
"Mă simt groaznic, toți colegii mei par să înțeleagă, doar eu am rămas în urmă Mai are rost să continui?",motivation_or_encouragement,4,2,advanced
"Am nevoie de o încurajare: nu mai înțeleg nimic din ce scrie aici, parcă e chineză Mai are rost să continui?",motivation_or_encouragement,4,1,intermediate
Ce este un header file?,concept_explanation,1,1,intermediate
Întâmpin o dificultate: de ce șirul meu de caractere are simboluri ciudate la final după ce am folosit strncpy? Este pentru un proiect școlar.,code_help,0,1,intermediate
Vreau să rezolv o problemă cu o funcție care verifică dacă două șiruri de caractere sunt anagrame cu explicații la final.,exercise_request,2,1,intermediate
Poți să-mi dai o provocare cu un algoritm de căutare binară implementat recursiv pentru un vector sortat de dificultate medie.,exercise_request,2,2,advanced
Dă-mi un indiciu referitor la transmiterea unui array ca argument într-o funcție.,hint_request,3,1,intermediate
Vreau soluția completă pentru codul pentru o aplicație de tip calculator cu operații de bază. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
"Of, mă simt copleșit de atâtea concepte noi într-un timp atât de scurt Ai vreun sfat pentru mine?",motivation_or_encouragement,4,2,advanced
Aș vrea un sfat referitor la modul de citire al unui string cu spații folosind fgets pentru că m-am blocat complet.,hint_request,3,1,intermediate
"Aș vrea să exersez o cursă de mașini controlată de la tastele săgeți cu detectarea ieșirii de pe pistă, te rog.",exercise_request,2,1,intermediate
Ce reprezintă scope resolution operator?,concept_explanation,1,2,advanced
"Vreau doar o mică direcție pentru a parcurge o matrice folosind doar aritmetica pointerilor, te rog frumos.",hint_request,3,2,advanced
Îmi puteți spune de ce cum verific dacă un pointer este valid înainte de a-l folosi pentru a evita crash-ul? Sunt începător și mă depășește.,code_help,0,2,advanced
Vreau să fac un proiect care implică o funcție care primește o listă de numere și returnează doar numerele pare fără a folosi funcții gata făcute.,exercise_request,2,1,intermediate
Ce reprezintă Standard Input?,concept_explanation,1,1,intermediate
"Am nevoie de o încurajare: cred că programarea nu e de mine, sunt prea praf.",motivation_or_encouragement,4,1,intermediate
Dă-mi un indiciu la algoritmul de sortare a unei liste de dicționare pentru proiectul meu.,hint_request,3,1,intermediate
Poți să-mi scrii rezolvarea pentru varianta finală a jocului în care trebuie să eviți obstacole pentru a-l rula direct în compilator.,solution_request,5,1,intermediate
Diferența dintre pasarea prin valoare și prin referință,concept_explanation,1,2,advanced
E așa greu... sunt la un pas de a renunța definitiv la cursul ăsta Nu mai văd nicio soluție.,motivation_or_encouragement,4,1,intermediate
Ce este un header guard în C?,concept_explanation,1,2,advanced
Scrie tu codul cap-coadă pentru scriptul pentru un bot de Telegram simplu care răspunde la comenzi. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate
"Of, zici că e un zid în fața mea și nu pot să trec de el Nu mai văd nicio soluție.",motivation_or_encouragement,4,1,intermediate
"Am nevoie de o sugestie pentru a găsi cel mai mare element dintr-un array printr-o funcție, te rog frumos.",hint_request,3,1,intermediate
Dă-mi ceva de programat: un program în care un sprite întreabă tabla înmulțirii și verifică răspunsul cât mai repede.,exercise_request,2,0,beginner
Dă-mi un punct de plecare ca să fac un cronometru care scade în timp ce joc.,hint_request,3,1,intermediate
"Îmi poți da o mână de ajutor cu un hint pentru a schimba fundalul doar când scorul ajunge la 10, te rog frumos.",hint_request,3,1,intermediate
"Salut, am o problemă: am pus două puncte (:) la finalul liniei în Python, dar tot îmi dă eroare de sintaxă. Poți să te uiți pe codul meu?",code_help,0,1,intermediate
Vreau soluția completă pentru rezolvarea completă pentru înmulțirea a două matrice. Trebuie să îl predau mâine la școală.,solution_request,5,2,advanced
Poți să-mi scrii rezolvarea pentru codul pentru un simulator de desenat poligoane regulate. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate
Codul meu se comportă ciudat: de ce input().split() nu îmi desparte numerele dacă folosesc virgulă? Nu știu ce să-i mai fac.,code_help,0,1,intermediate
Ce înseamnă call by reference în C?,concept_explanation,1,2,advanced
Dă-mi soluția directă pentru scriptul pentru mișcarea personajului cu sărituri și gravitate.,solution_request,5,0,beginner
"Nu-mi da soluția, ci doar un hint cum să citesc un fișier CSV și să extrag doar o coloană anume, te rog frumos.",hint_request,3,1,intermediate
Dă-mi un punct de plecare la lucrul cu librăria random pentru a genera parole unice.,hint_request,3,1,intermediate
Poți să-mi scrii rezolvarea pentru codul sursă pentru rezolvarea ecuației de gradul 2. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate
Dă-mi soluția directă pentru codul pentru o aplicație de tip calculator cu operații de bază în cel mai scurt timp posibil.,solution_request,5,1,intermediate
"Îmi poți da o mână de ajutor cu un hint referitor la clonarea inamicilor la intervale de timp de nivel avansat, dacă se poate.",hint_request,3,1,intermediate
Vreau să fac un proiect care implică o cursă de mașini controlată de la tastele săgeți cu detectarea ieșirii de pe pistă cu explicații la final.,exercise_request,2,1,intermediate
Am un bug ciudat: primesc Bus error: 10 pe Mac când încerc să accesez un element din structură. Este pentru un proiect școlar.,code_help,0,2,advanced
"Salut, parcă fac un pas înainte și zece înapoi cu materia asta Mai are rost să continui?",motivation_or_encouragement,4,2,advanced
Vreau să văd varianta rezolvată a scriptul pentru un bot de Telegram simplu care răspunde la comenzi. Trebuie să îl predau mâine la școală.,solution_request,5,1,intermediate
Ce este un context manager în Python (with)?,concept_explanation,1,2,advanced
Îmi poți da o mână de ajutor cu un hint pentru a crea o mișcare fluidă stânga-dreapta fără să se întoarcă cu capul în jos. Vreau să înțeleg singur logica.,hint_request,3,1,intermediate
"Nu mai pot, sunt la un pas de a renunța definitiv la cursul ăsta.",motivation_or_encouragement,4,0,beginner
Am nevoie de scriptul întreg pentru codul pentru o aplicație de tip calculator cu operații de bază. Mersi mult!,solution_request,5,1,intermediate
Ce este codul binar?,concept_explanation,1,0,beginner
Scrie tu codul cap-coadă pentru proiectul gata făcut pentru un ceas digital în Scratch.,solution_request,5,0,beginner
Aș vrea un sfat pentru a crea o mișcare fluidă stânga-dreapta fără să se întoarcă cu capul în jos.,hint_request,3,1,intermediate
"Codul meu are un bug: media aritmetică îmi dă mereu 0 sau 1, chiar dacă numerele sunt mari. E ceva cu tipul de date? Cum pot repara asta?",code_help,0,1,intermediate
"Întrebare despre cod: am făcut un sistem de vieți, dar scade câte 10 vieți deodată în loc de una singură. Cum pot repara asta?",code_help,0,1,intermediate
Vreau să văd varianta rezolvată a implementarea completă a algoritmului de sortare prin selecție în cel mai scurt timp posibil.,solution_request,5,1,intermediate
Arată-mi cum arată codul final pentru implementarea unei structuri de date de tip stivă în Python. Trebuie să îl predau mâine la școală.,solution_request,5,1,intermediate
Ce este un generator în Python?,concept_explanation,1,2,advanced
Am nevoie de scriptul întreg pentru rezolvarea pentru un joc cu scor și vieți care se resetează.,solution_request,5,1,intermediate
Dă-mi un indiciu legat de blocurile de coliziune cu un alt sprite.,hint_request,3,0,beginner
Poți să-mi dai o provocare cu un joc de hide and seek unde personajul apare și dispare în locuri aleatorii fără a folosi funcții gata făcute.,exercise_request,2,0,beginner
Propune-mi o temă legată de o aplicație consolă de tip To-Do List unde poți adăuga și șterge sarcini cu explicații la final.,exercise_request,2,1,intermediate
